Topic	PC	Keywords	Text	label	tweet
7.0	0.1687	calle, enhorabuena, equipo, feliz, celebrar, honor, alcalde, vecino, cultura, programa, obra, noche, provincia, suerte, participar, compartir, historia, acompañar, visitar, ayuntamiento	['felicidar', 'magnifico', 'programa', 'ganar', 'antena', 'oro', 'trayectoria', 'periodista', 'valiente', 'pandemia', 'merizar']	@user211	Felicidades a @user y su magnífico programa @user por ganar la Antena de Oro 2020 a su trayectoria. El periodista más valiente durante la pandemia y el que dijo más verdades. Te lo mereces!!!!
10.0	0.116	caso, mentira, civil, verguenza, negar, cara, periodista, policia, juez, condenar, denunciar, razon, corrupcion, mentir, grave, cargo, informacion, prensa, tipo, falso	['pena', 'organizacion', 'prestigioso', 'cometer', 'error', 'inundar', 'publicidad', 'digital', 'defender', 'sociopata', 'delincuente']	@user211	Qué pena que una organización tan prestigiosa como @user haya cometido el gran error de inundar con publicidad los digitales para defender a un sociópata delincuente.
11.0	0.1044	europa, fuerza, seguridad, canario, nacional, seguro, mantener, ayudar, foto, dificil, internacional, esperanza, puerta, guerra, agradecer, mostrar, condicion, solidaridad, labor, campo	['levantar', 'cardena', 'lamentar', 'rocio', 'carrasco', 'victima', 'delito']	@user211	'Levántate OK': Cárdenas lamenta que Sánchez llame a Rocío Carrasco y no a víctimas de otros delitos:
8.0	0.1266	familia, vida, amigo, compañero, casa, hijo, apoyo, recordar, padre, sentir, muerte, fuerte, morir, abrazo, madre, miedo, sufrir, paz, querido, pena	['resultar', 'chalet', 'galapagar', 'decidir', 'pisar', 'viejo', 'barrio', 'fascismo', 'vivo', 'aqui.', 'batalla', 'valleca', 'visto']	@user211	"@user ahora resulta que desde tu chalet de Galapagar decides quien pisa o no tu viejo barrio. Eso sí es fascismo. ""No vais a salir vivos de aquí"": la batalla de Vallecas vista desde dentro"
7.0	0.116	calle, enhorabuena, equipo, feliz, celebrar, honor, alcalde, vecino, cultura, programa, obra, noche, provincia, suerte, participar, compartir, historia, acompañar, visitar, ayuntamiento	['distinto', 'comprometido', 'perdonar', 'lujo', 'jamas', 'libertad', 'compañero!', 'javier', 'cardeno', 'despedido', 'europa', 'noche']	@user211	Durante años @user ha sido distinto a todos, comprometido con la verdad y eso no se perdona. Tenerle es un lujo. Jamás trabajé con mayor libertad que con él. Volveremos compañero! Javier Cárdenas, despedido de Europa FM de la noche a la mañana.
1.0	0.1778	partido, votar, derecha, voto, eleccion, ganar, izquierda, perder, cataluña, gobernar, mayoria, campaña, interes, gobierno, favor, mocion, oposicion, catalan, pacto, pactar	['orgulloso', 'firmar', 'manifiesto', 'avui', 'tots', 'votar', 'amb', 'señ', 'personalidad', 'firmar', 'manifiesto', 'alto', 'participacion', 'frenar', 'separatismo']	@user211	"Orgulloso de haber firmado este manifiesto. Avui tots a votar amb seny . Personalidades firman un manifiesto con el que piden una alta participación ""para frenar el separatismo"""
2.0	0.1223	millon, empleo, pagar, plan, empresa, trabajador, sector, impuesto, fondo, euro, ayuda, economia, autonomo, crisis, subir, dinero, luz, EUR, paro, reforma	['chiringuito', 'ombligo', 'gobierno', 'batir', 'record', 'asesor', 'españa', 'enchufado']	@user211	Hoy que algunos hablan de chiringuitos, que se miren antes el ombligo. El Gobierno bate récords de asesores en España: 764 enchufados x
10.0	0.1286	caso, mentira, civil, verguenza, negar, cara, periodista, policia, juez, condenar, denunciar, razon, corrupcion, mentir, grave, cargo, informacion, prensa, tipo, falso	['politico', 'defender', 'delito', 'acusar', 'periodista', 'honor', 'periodista', 'preocupar', 'compañero', 'complaciente', 'cambio', 'subvencion']	@user211	Que políticos que defienden delitos acusen a un periodista, es un honor para el periodista @user. Deberían preocuparse otros muchos compañeros complacientes con el poder a cambio de subvenciones.
6.0	0.1044	ley, derecho, mujer, igualdad, violencia, lucha, educacion, vida, niño, hombre, luchar, joven, proteger, sociedad, menor, existir, vivienda, genero, minimo, clase	['producir', 'explosion', 'cascote', 'patio', 'colegio', 'niño', 'interior']	@user211	Se han producido 2 explosiones. Los cascotes han caído al patio del colegio, ya no había niños en su interior a esa hora.
10.0	0.116	caso, mentira, civil, verguenza, negar, cara, periodista, policia, juez, condenar, denunciar, razon, corrupcion, mentir, grave, cargo, informacion, prensa, tipo, falso	['lider', 'politico', 'nacional', 'condenar', 'asesinato', 'policia', 'municipal', 'bcn', 'vicepte', 'gobierno', 'destitucion']	@user211	Todos los líderes políticos nacionales han condenado el intento de asesinato a un Policía Municipal de Bcn, todos menos el vicepte del gobierno Pablo Iglesias. Destitución ya !!
10.0	0.1142	caso, mentira, civil, verguenza, negar, cara, periodista, policia, juez, condenar, denunciar, razon, corrupcion, mentir, grave, cargo, informacion, prensa, tipo, falso	['razon', 'pte', 'indultar', 'campaña', 'indultar', 'gal', 'mentir', 'votante', 'abrazo']	@user211	Tienes razón y fue el Pte que más indultó por el tiempo que estuvo, pero nunca dijo en campaña “nunca indultaré a los del Gal” cosa que luego hizo, Sánchez mintió a sus votantes. Abrazos
12.0	0.1182	españa, gobierno, español, presidente, andalucia, cumplir, apoyo, contar, merecer, tierra, permitir, esfuerzo, punto, recuperar, alto, andaluz, junta, region, representar, historico	['busqueda', 'ana', 'asesino', 'toma', 'objeto', 'punto', 'mira']	@user211	Última hora de la búsqueda de Ana y el asesino de Tomas. Hay un objeto en el punto de mira. En unos minutos en @user de @user
10.0	0.1008	caso, mentira, civil, verguenza, negar, cara, periodista, policia, juez, condenar, denunciar, razon, corrupcion, mentir, grave, cargo, informacion, prensa, tipo, falso	['record', 'fiesta', 'ilegal', 'madrid', 'pillado', 'fraganti', 'detalle', 'detencion', 'pte', 'barca', 'bartomeu']	@user211	Nuevo récord de fiestas ilegales en Madrid, casi 500 pilladas in fraganti. Además los detalles de la detención del ex pte del Barça, Bartomeu. Hoy en @user de @user
10.0	0.0914	caso, mentira, civil, verguenza, negar, cara, periodista, policia, juez, condenar, denunciar, razon, corrupcion, mentir, grave, cargo, informacion, prensa, tipo, falso	['antisistema', 'destrozar', 'negocio', 'contar']	@user211	¿Quiénes son los antisistema que destrozan nuestras ciudades y negocios? Lo contamos en unos minutos en @user de @user
8.0	0.1083	familia, vida, amigo, compañero, casa, hijo, apoyo, recordar, padre, sentir, muerte, fuerte, morir, abrazo, madre, miedo, sufrir, paz, querido, pena	['autor', 'paliza', 'alexander', 'amorebieta', 'hermano', 'koalo', 'multiple', 'antecedente']	@user211	Los autores de la paliza a Alexander en Amorebieta se hacen llamar “Los hermanos Koala” tienen múltiples antecedentes. En unos minutos en @user de @user
0.0	0.0943	gobierno, congreso, ministro, comision, europeo, pleno, diputado, presentar, explicar, gestion, apoyar, exigir, grupo, propuesta, debate, mesa, aprobar, alarma, consejo, presupuesto	['notar', 'servicio', 'social', 'resis', 'carne', 'cañon', 'covid', 'negligente', 'gestion', 'tardio', 'respuesta', 'mitin', 'meter', 'casa', 'coleta', 'inmunizar']	@user239	⁦@user⁩ , . Se nota que usted de servicios sociales sabe poco. Sabiamos q las resis de mayores serían carne de cañón para Covid19. . Negligente gestión. Tardía respuesta. Déjese de mítines y metase en casa de una vez. La coleta no le inmuniza
4.0	0.1552	social, futuro, cambio, proyecto, necesitar, acuerdo, compromiso, real, oportunidad, avanzar, justo, camino, respuesta, objetivo, dialogo, economico, reto, pension, sistema, solucion	['asturia', 'compromiso', 'sostenibilidad', 'rural', 'ganaderia', 'extensivo', 'fundamental', 'compromiso', 'lespre']	@user239	El [POLITICAL_PARTY] de Asturias tiene un compromiso , la sostenibilidad del Medio rural. Sabemos que la ganadería extensiva es fundamental para ello y tienen el compromiso de @user para q él 🐺 no llegue al LESPRE
1.0	0.0865	partido, votar, derecha, voto, eleccion, ganar, izquierda, perder, cataluña, gobernar, mayoria, campaña, interes, gobierno, favor, mocion, oposicion, catalan, pacto, pactar	['alzar', 'voz', 'querer', 'oportunidad', 'atencion', 'aliado']	@user239	La 🇪🇸 que alza su voz porque quiere oportunidades y atencion tiene un aliado en el @user
4.0	0.1226	social, futuro, cambio, proyecto, necesitar, acuerdo, compromiso, real, oportunidad, avanzar, justo, camino, respuesta, objetivo, dialogo, economico, reto, pension, sistema, solucion	['diputado', 'comision', 'transicion', 'ecologico', 'reto', 'demografico', 'compañero', 'trillo', 'central', 'nuclear', 'trillo', 'abastecer', 'millon', 'trabajador', 'fuente', 'riqueza', 'comarca']	@user239	Los diputados de [POLITICAL_PARTY] de la Comisión de Transición Ecológica y Reto Demográfico junto con los compañeros del @user en Trillo. . La Central Nuclear de Trillo abastece a + de un millón y medio de personas, emplea a 1000 trabajadores y es fuente de riqueza de su comarca.
4.0	0.1029	social, futuro, cambio, proyecto, necesitar, acuerdo, compromiso, real, oportunidad, avanzar, justo, camino, respuesta, objetivo, dialogo, economico, reto, pension, sistema, solucion	['teruel', 'existir', 'congreso', 'impetu', 'politica', 'tardar', 'acomodar', 'politica', 'ofrecer', 'teruel', 'españa']	@user239	Teruel Existe llegó al Congreso con el ímpetu de la nueva política , no tardó en acomodarse a la peor política , la que le ofreció el [POLITICAL_PARTY] . Por Teruel no ha hecho nada por España menos
7.0	0.116	calle, enhorabuena, equipo, feliz, celebrar, honor, alcalde, vecino, cultura, programa, obra, noche, provincia, suerte, participar, compartir, historia, acompañar, visitar, ayuntamiento	['felicidad', 'politica', 'portavoz', 'super', 'agradecido', 'regalar', 'glorioso', 'tribuna', 'defir', 'partido']	@user239	Felicidades, una gran política y ahora @user también nuestra portavoz. Súper agradecida a @user q nos ha regalado momentos gloriosos en la tribuna siempre defiendo nuestro partido y 🇪🇸
9.0	0.1104	madrid, publico, pandemia, salud, comunidad, sanitario, medida, covid, sanidad, situacion, servicio, ayuso, crisis, unido, virus, dato, vacuna, evitar, profesional, falta	['page', 'obra', 'infraestructura', 'sanitario', 'imaginar', 'figurante', 'guadalajara', 'hospital', 'fantasma', 'toledo', 'inexistente', 'hospital', 'albacete']	@user239	Cuando Page se refiere a las obras en infraestructuras sanitarias, imaginamos que también se refiere a los figurantes de Guadalajara, al nuevo Hospital Fantasma de Toledo o al inexistente nuevo Hospital de Albacete #PodemosconPage
1.0	0.1083	partido, votar, derecha, voto, eleccion, ganar, izquierda, perder, cataluña, gobernar, mayoria, campaña, interes, gobierno, favor, mocion, oposicion, catalan, pacto, pactar	['presidente', 'invitacion', 'ganar', 'eleccion']	@user239	Gracias a @user y a su presidente @user por la invitación. [#POLITICAL_PARTY] un día más cerca de ganar las elecciones @user
2.0	0.0881	millon, empleo, pagar, plan, empresa, trabajador, sector, impuesto, fondo, euro, ayuda, economia, autonomo, crisis, subir, dinero, luz, EUR, paro, reforma	['unamocioncontraespaña', 'ambicion', 'desmedido', 'frente', 'desnortado', 'hundir', 'suerte', 'nacion', 'tuner']	@user239	#UnaMociónContraEspaña. La ambición desmedida de un Sanchez al frente de un [POLITICAL_PARTY] desnortado no puede hundir 🇪🇸. . Nuestra suerte hoy como nación se llama @user. Nosotros @user lo sabemos y ellos tb.
4.0	0.1396	social, futuro, cambio, proyecto, necesitar, acuerdo, compromiso, real, oportunidad, avanzar, justo, camino, respuesta, objetivo, dialogo, economico, reto, pension, sistema, solucion	['agenda', 'agenda', 'trasversal', 'agenda', 'transformador', 'gobierno', 'mano', 'izquierda', 'radical', 'desprecio', 'marcara', 'español', 'necesitar']	@user239	📔La agenda 2030, . 📍una agenda trasversal . 📌una agenda transformadora . que el Gobierno de Sánchez deja en manos de la izquierda radical , no hay mayor desprecio. . @user @user🖌marcará esta 📔que los españoles necesitan
1.0	0.0974	partido, votar, derecha, voto, eleccion, ganar, izquierda, perder, cataluña, gobernar, mayoria, campaña, interes, gobierno, favor, mocion, oposicion, catalan, pacto, pactar	['campaña', 'solido', 'ana', 'raiz', 'partido', 'alegrar', 'recibir', 'cariño', 'fruto', 'presidenta']	@user239	Solo @user podía hacer esta campaña tan solida y cercana a las raíces del partido. Me alegra q reciba en Cariño el fruto de tanto y tanto trabajo. @user PRESIDENTA
4.0	0.1207	social, futuro, cambio, proyecto, necesitar, acuerdo, compromiso, real, oportunidad, avanzar, justo, camino, respuesta, objetivo, dialogo, economico, reto, pension, sistema, solucion	['prevencion', 'extincion', 'incendio', 'imprescindible', 'conservacion', 'natural', 'plan', 'gestion', 'forestal', 'lucha', 'cambio', 'climatico', 'acompañar', 'agrucultor', 'hellin', 'padecer', 'incendio']	@user239	La prevención y extinción de incendios se hace imprescindible en la conservación del medio natural , tenemos que trabajar en planes de gestión forestal en la lucha contra el cambio climático. . Hoy he acompañado a algunos de los agrucultores de Hellín q han padecido el incendio.
0.0	0.0943	gobierno, congreso, ministro, comision, europeo, pleno, diputado, presentar, explicar, gestion, apoyar, exigir, grupo, propuesta, debate, mesa, aprobar, alarma, consejo, presupuesto	['felicidad', 'compañero', 'diputado', 'regional', 'cabeza', 'orgulloso', 'presion', 'democratico', 'mostrar', 'vocacion', 'puesto', 'parlamento']	@user239	Felicidades a los compañeros diputados regionales con @user a la cabeza , orgullosos de hacer presión democratica , es tiempo de mostrar la vocación por los demás cada uno desde su puesto y el nuestro es el parlamento
1.0	0.1103	partido, votar, derecha, voto, eleccion, ganar, izquierda, perder, cataluña, gobernar, mayoria, campaña, interes, gobierno, favor, mocion, oposicion, catalan, pacto, pactar	['adversario', 'izquierda', 'independentista']	@user239	@user , sabe quien es su adversario, la izquierda y los independentistas.
4.0	0.1201	social, futuro, cambio, proyecto, necesitar, acuerdo, compromiso, real, oportunidad, avanzar, justo, camino, respuesta, objetivo, dialogo, economico, reto, pension, sistema, solucion	['ley', 'cambio', 'climatico', 'viajar', 'conferenciante', 'alianza', 'rural', 'olvidado']	@user239	@user ya tiene una Ley de cambio climático🐸🦎🌳 para viajar por el 🌍 de conferenciante . . Su alianza es: [POLITICAL_PARTY] PODEMOS Y CIUDADANOS. El medio rural 🌾🚜el gran olvidado, entre otros.
2.0	0.1141	millon, empleo, pagar, plan, empresa, trabajador, sector, impuesto, fondo, euro, ayuda, economia, autonomo, crisis, subir, dinero, luz, EUR, paro, reforma	['garantizarlaspension', 'rebaja', 'fiscal', 'pensionista', 'familia', 'pge', 'magnifico', 'oportunidad', 'fuerza', 'politico', 'retratar']	@user239	#GarantizarLasPensiones . Rebajas fiscales para pensionista y familias en los PGE 2018 . Magnífica oportunidad que tienen las fuerzas políticas para retratarse
